Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-08-15 21:20:00,16.310,29.982,29.785,29.785
2006-08-15 21:30:00,16.150,29.976,30.000,30.000
2006-08-15 21:40:00,15.980,29.967,29.568,29.568
2006-08-15 21:50:00,15.790,29.958,30.000,30.000
2006-08-15 22:00:00,15.660,29.952,30.000,30.000
2006-08-15 22:10:00,15.650,29.952,29.763,29.763
2006-08-15 22:20:00,15.680,29.952,30.000,30.000
2006-08-15 22:30:00,15.670,29.952,30.000,30.000
2006-08-15 22:40:00,15.630,29.952,29.977,29.977
2006-08-15 22:50:00,15.620,29.949,28.971,28.971
2006-08-15 23:00:00,15.530,29.928,29.071,29.071
2006-08-15 23:10:00,15.480,29.913,30.000,30.000
2006-08-15 23:20:00,15.500,29.916,30.000,30.000
2006-08-15 23:30:00,15.490,29.916,29.122,29.122
2006-08-15 23:40:00,15.500,29.919,30.000,30.000
2006-08-15 23:50:00,15.580,29.940,30.000,30.000
2006-08-16 00:00:00,15.580,29.943,28.372,28.372
2006-08-16 00:10:00,15.540,29.931,29.347,29.347
2006-08-16 00:20:00,15.550,29.937,29.392,29.392
2006-08-16 00:30:00,15.610,29.949,30.000,30.000
2006-08-16 00:40:00,15.620,29.952,30.000,30.000
2006-08-16 00:50:00,15.580,29.946,30.000,30.000
2006-08-16 01:00:00,15.600,29.949,29.948,29.948
2006-08-16 01:10:00,15.570,29.943,30.000,30.000
2006-08-16 01:20:00,15.460,29.913,30.000,30.000
2006-08-16 01:30:00,15.370,29.886,30.000,30.000
2006-08-16 01:40:00,15.150,29.826,30.000,30.000
2006-08-16 01:50:00,15.030,29.790,30.000,30.000
2006-08-16 02:00:00,15.080,29.805,30.000,30.000
2006-08-16 02:10:00,15.320,29.877,30.000,30.000
2006-08-16 02:20:00,15.920,29.967,30.000,30.000
2006-08-16 02:30:00,16.440,29.991,30.000,30.000
2006-08-16 02:40:00,16.900,30.000,30.000,30.000
2006-08-16 02:50:00,17.270,30.000,28.987,28.987
2006-08-16 03:00:00,17.410,30.000,30.000,30.000
2006-08-16 03:10:00,17.360,30.000,29.840,29.840
2006-08-16 03:20:00,17.310,30.000,28.445,28.445
2006-08-16 03:30:00,17.270,30.000,30.000,30.000
2006-08-16 03:40:00,17.060,30.000,30.000,30.000
2006-08-16 03:50:00,16.690,30.000,30.000,30.000
2006-08-16 04:00:00,16.230,29.982,30.000,30.000
2006-08-16 04:10:00,15.800,29.961,29.873,29.873
2006-08-16 04:20:00,15.430,29.913,30.000,30.000
2006-08-16 04:30:00,15.050,29.805,30.000,30.000
2006-08-16 04:40:00,14.780,29.727,30.000,30.000
2006-08-16 04:50:00,14.580,29.670,28.855,28.855
2006-08-16 05:00:00,14.540,29.658,29.658,29.658
2006-08-16 05:10:00,14.390,29.499,30.000,30.000
2006-08-16 05:20:00,14.060,29.091,28.526,28.526
2006-08-16 05:30:00,13.530,28.440,26.697,26.697
2006-08-16 05:40:00,13.020,27.087,25.162,25.162
2006-08-16 05:50:00,12.580,25.851,27.385,27.385
2006-08-16 06:00:00,12.100,24.138,25.514,25.514
2006-08-16 06:10:00,11.750,22.806,23.404,23.404
2006-08-16 06:20:00,11.660,22.440,24.572,24.572
2006-08-16 06:30:00,11.870,23.280,21.863,21.863
2006-08-16 06:40:00,12.330,25.056,24.689,24.689
2006-08-16 06:50:00,13.000,27.048,26.523,26.523
2006-08-16 07:00:00,13.700,28.656,26.265,26.265
2006-08-16 07:10:00,14.230,29.316,29.576,29.576
2006-08-16 07:20:00,14.480,29.622,30.000,30.000
2006-08-16 07:30:00,14.590,29.676,28.200,28.200
2006-08-16 07:40:00,14.640,29.691,29.971,29.971
2006-08-16 07:50:00,14.600,29.679,30.000,30.000
2006-08-16 08:00:00,14.530,29.658,29.360,29.360
2006-08-16 08:10:00,14.480,29.619,30.000,30.000
2006-08-16 08:20:00,14.470,29.616,30.000,30.000
2006-08-16 08:30:00,14.360,29.475,30.000,30.000
2006-08-16 08:40:00,14.170,29.241,30.000,30.000
2006-08-16 08:50:00,13.910,28.926,28.124,28.124
2006-08-16 09:00:00,13.500,28.416,28.144,28.144
2006-08-16 09:10:00,13.010,27.078,27.793,27.793
2006-08-16 09:20:00,12.410,25.389,24.901,24.901
2006-08-16 09:30:00,11.830,23.133,21.356,21.356
2006-08-16 09:40:00,11.330,21.189,22.634,22.634
2006-08-16 09:50:00,10.900,19.380,18.483,18.483
2006-08-16 10:00:00,10.410,17.343,21.313,21.313
2006-08-16 10:10:00,9.960,15.417,15.463,15.463
2006-08-16 10:20:00,9.460,13.299,12.743,12.743
2006-08-16 10:30:00,8.760,10.614,12.816,12.816
2006-08-16 10:40:00,7.900, 7.734, 7.666,7.666
2006-08-16 10:50:00,7.190, 5.679, 5.431,5.431
2006-08-16 11:00:00,6.770, 4.746, 4.125,4.125
2006-08-16 11:10:00,6.490, 4.140, 4.059,4.059
2006-08-16 11:20:00,6.250, 3.615, 1.654,1.654
2006-08-16 11:30:00,6.020, 3.231, 2.658,2.658
2006-08-16 11:40:00,5.550, 2.478, 2.156,2.156
2006-08-16 11:50:00,4.910, 1.611, 2.196,2.196
2006-08-16 12:00:00,4.290, 0.936, 0.758,0.758
2006-08-16 12:10:00,3.660, 0.414, 0.000,0.000
2006-08-16 12:20:00,3.090, 0.000, 0.000,0.000
2006-08-16 12:30:00,2.630, 0.000, 0.000,0.000
2006-08-16 12:40:00,2.240, 0.000, 0.000,0.000
2006-08-16 12:50:00,2.000, 0.000, 0.000,0.000
2006-08-16 13:00:00,1.900, 0.000, 0.000,0.000
2006-08-16 13:10:00,1.540, 0.000, 0.000,0.000
2006-08-16 13:20:00,1.000, 0.000, 0.000,0.000
2006-08-16 13:30:00,0.660, 0.000, 0.000,0.000
2006-08-16 13:40:00,0.570, 0.000, 0.000,0.000
2006-08-16 13:50:00,0.570, 0.000, 0.000,0.000
2006-08-16 14:00:00,0.610, 0.000, 0.000,0.000
2006-08-16 14:10:00,0.650, 0.000, 0.000,0.000
2006-08-16 14:20:00,0.550, 0.000, 0.000,0.000
2006-08-16 14:30:00,0.440, 0.000, 0.000,0.000
2006-08-16 14:40:00,0.500, 0.000, 0.000,0.000
2006-08-16 14:50:00,0.420, 0.000, 0.000,0.000
2006-08-16 15:00:00,0.310, 0.000, 0.000,0.000
2006-08-16 15:10:00,0.300, 0.000, 0.000,0.000
2006-08-16 15:20:00,0.440, 0.000, 0.000,0.000
2006-08-16 15:30:00,1.100, 0.000, 0.000,0.000
2006-08-16 15:40:00,1.540, 0.000, 0.000,0.000
2006-08-16 15:50:00,1.860, 0.000, 0.000,0.000
2006-08-16 16:00:00,2.220, 0.000, 0.000,0.000
2006-08-16 16:10:00,2.280, 0.000, 0.000,0.000
2006-08-16 16:20:00,2.140, 0.000, 0.000,0.000
2006-08-16 16:30:00,2.100, 0.000, 0.000,0.000
2006-08-16 16:40:00,2.260, 0.000, 0.000,0.000
2006-08-16 16:50:00,2.550, 0.000, 0.000,0.000
2006-08-16 17:00:00,2.930, 0.000, 0.000,0.000
2006-08-16 17:10:00,3.300, 0.138, 0.000,0.000
2006-08-16 17:20:00,3.550, 0.324, 0.541,0.541
2006-08-16 17:30:00,3.850, 0.543, 0.051,0.051
2006-08-16 17:40:00,4.090, 0.720, 0.000,0.000
2006-08-16 17:50:00,4.420, 1.059, 1.210,1.210
2006-08-16 18:00:00,4.430, 1.062, 0.000,0.000
2006-08-16 18:10:00,4.680, 1.344, 0.619,0.619
2006-08-16 18:20:00,4.940, 1.623, 1.945,1.945
2006-08-16 18:30:00,5.200, 1.905, 1.393,1.393
2006-08-16 18:40:00,5.460, 2.310, 3.656,3.656
2006-08-16 18:50:00,5.720, 2.715, 2.061,2.061
2006-08-16 19:00:00,5.960, 3.081, 0.949,0.949
2006-08-16 19:10:00,6.220, 3.486, 3.426,3.426
2006-08-16 19:20:00,6.480, 4.035, 3.667,3.667
2006-08-16 19:30:00,6.740, 4.599, 4.115,4.115
2006-08-16 19:40:00,7.000, 5.163, 5.500,5.500
2006-08-16 19:50:00,7.250, 5.724, 5.441,5.441
2006-08-16 20:00:00,7.260, 5.730, 5.281,5.281
2006-08-16 20:10:00,7.570, 6.621, 5.180,5.180
2006-08-16 20:20:00,7.720, 7.044, 7.904,7.904
2006-08-16 20:30:00,7.840, 7.401, 5.604,5.604
2006-08-16 20:40:00,7.840, 7.404, 5.823,5.823
2006-08-16 20:50:00,7.790, 7.245, 4.865,4.865
2006-08-16 21:00:00,7.660, 6.870, 7.674,7.674
2006-08-16 21:10:00,7.580, 6.636, 7.752,7.752
2006-08-16 21:20:00,7.480, 6.348, 5.149,5.149
2006-08-16 21:30:00,7.430, 6.198, 7.226,7.226
2006-08-16 21:40:00,7.400, 6.111, 6.214,6.214
2006-08-16 21:50:00,7.390, 6.081, 4.897,4.897
2006-08-16 22:00:00,7.360, 5.976, 5.914,5.914
2006-08-16 22:10:00,7.250, 5.694, 5.399,5.399
2006-08-16 22:20:00,7.150, 5.475, 5.828,5.828
2006-08-16 22:30:00,7.090, 5.334, 6.861,6.861
2006-08-16 22:40:00,6.950, 5.046, 2.714,2.714
2006-08-16 22:50:00,6.690, 4.479, 4.307,4.307
2006-08-16 23:00:00,6.480, 3.999, 3.848,3.848
2006-08-16 23:10:00,6.260, 3.534, 1.999,1.999
2006-08-16 23:20:00,6.150, 3.354, 3.062,3.062
2006-08-16 23:30:00,6.090, 3.258, 3.140,3.140
2006-08-16 23:40:00,6.040, 3.180, 2.912,2.912
2006-08-16 23:50:00,5.970, 3.069, 2.215,2.215
2006-08-17 00:00:00,5.930, 3.012, 3.851,3.851
2006-08-17 00:10:00,5.870, 2.919, 0.930,0.930
2006-08-17 00:20:00,5.750, 2.736, 3.022,3.022
2006-08-17 00:30:00,5.700, 2.652, 0.000,0.000
2006-08-17 00:40:00,5.790, 2.787, 1.220,1.220
2006-08-17 00:50:00,5.790, 2.793, 0.000,0.000
2006-08-17 01:00:00,5.800, 2.805, 2.394,2.394
2006-08-17 01:10:00,5.800, 2.814, 2.940,2.940
2006-08-17 01:20:00,5.880, 2.940, 2.287,2.287
2006-08-17 01:30:00,5.840, 2.865, 0.785,0.785
2006-08-17 01:40:00,5.790, 2.799, 2.658,2.658
2006-08-17 01:50:00,5.720, 2.691, 2.576,2.576
2006-08-17 02:00:00,5.640, 2.565, 3.072,3.072
2006-08-17 02:10:00,5.550, 2.430, 2.083,2.083
2006-08-17 02:20:00,5.200, 1.887, 1.366,1.366
2006-08-17 02:30:00,4.680, 1.317, 1.778,1.778
2006-08-17 02:40:00,4.280, 0.891, 0.183,0.183
2006-08-17 02:50:00,4.030, 0.663, 0.722,0.722
2006-08-17 03:00:00,4.010, 0.654, 0.510,0.510
2006-08-17 03:10:00,4.160, 0.762, 0.791,0.791
2006-08-17 03:20:00,4.400, 1.020, 0.810,0.810
2006-08-17 03:30:00,4.580, 1.209, 0.741,0.741
2006-08-17 03:40:00,4.670, 1.317, 0.000,0.000
2006-08-17 03:50:00,4.840, 1.497, 1.901,1.901
2006-08-17 04:00:00,4.960, 1.626, 1.161,1.161
2006-08-17 04:10:00,4.940, 1.608, 1.415,1.415
2006-08-17 04:20:00,4.940, 1.602, 1.225,1.225
2006-08-17 04:30:00,5.060, 1.737, 0.000,0.000
2006-08-17 04:40:00,5.160, 1.842, 1.724,1.724
2006-08-17 04:50:00,5.330, 2.085, 0.000,0.000
2006-08-17 05:00:00,5.410, 2.211, 1.640,1.640
2006-08-17 05:10:00,5.360, 2.133, 2.755,2.755
2006-08-17 05:20:00,5.330, 2.094, 0.846,0.846
2006-08-17 05:30:00,5.440, 2.262, 1.579,1.579
2006-08-17 05:40:00,5.610, 2.532, 2.668,2.668
2006-08-17 05:50:00,5.570, 2.466, 2.623,2.623
2006-08-17 06:00:00,5.530, 2.409, 1.505,1.505
2006-08-17 06:10:00,5.540, 2.421, 1.872,1.872
2006-08-17 06:20:00,5.490, 2.343, 1.710,1.710
2006-08-17 06:30:00,5.470, 2.316, 2.664,2.664
2006-08-17 06:40:00,5.360, 2.136, 2.097,2.097
2006-08-17 06:50:00,5.300, 2.046, 1.383,1.383
2006-08-17 07:00:00,5.220, 1.920, 1.505,1.505
2006-08-17 07:10:00,5.090, 1.776, 1.623,1.623
2006-08-17 07:20:00,4.870, 1.536, 2.161,2.161
2006-08-17 07:30:00,4.660, 1.308, 1.334,1.334
2006-08-17 07:40:00,4.440, 1.068, 0.000,0.000
2006-08-17 07:50:00,4.350, 0.975, 1.330,1.330
2006-08-17 08:00:00,4.190, 0.795, 0.000,0.000
2006-08-17 08:10:00,4.020, 0.666, 0.870,0.870
2006-08-17 08:20:00,3.730, 0.447, 1.176,1.176
2006-08-17 08:30:00,3.460, 0.252, 0.000,0.000
2006-08-17 08:40:00,3.310, 0.141, 0.000,0.000
2006-08-17 08:50:00,3.270, 0.105, 0.000,0.000
2006-08-17 09:00:00,3.210, 0.063, 0.000,0.000
2006-08-17 09:10:00,3.140, 0.012, 0.000,0.000
2006-08-17 09:20:00,3.010, 0.000, 0.000,0.000
2006-08-17 09:30:00,2.910, 0.000, 0.000,0.000
2006-08-17 09:40:00,2.870, 0.000, 0.000,0.000
2006-08-17 09:50:00,2.790, 0.000, 0.000,0.000
2006-08-17 10:00:00,2.720, 0.000, 0.000,0.000
2006-08-17 10:10:00,2.680, 0.000, 0.000,0.000
2006-08-17 10:20:00,2.690, 0.000, 0.000,0.000
2006-08-17 10:30:00,2.780, 0.000, 0.000,0.000
2006-08-17 10:40:00,2.930, 0.000, 0.000,0.000
2006-08-17 10:50:00,3.060, 0.000, 0.000,0.000
2006-08-17 11:00:00,3.240, 0.093, 0.034,0.034
2006-08-17 11:10:00,3.470, 0.261, 0.000,0.000
2006-08-17 11:20:00,3.710, 0.438, 0.036,0.036
2006-08-17 11:30:00,3.970, 0.633, 0.885,0.885
2006-08-17 11:40:00,4.200, 0.813, 0.515,0.515
2006-08-17 11:50:00,4.390, 1.029, 0.000,0.000
2006-08-17 12:00:00,4.680, 1.338, 1.968,1.968
2006-08-17 12:10:00,5.020, 1.710, 1.372,1.372
2006-08-17 12:20:00,5.390, 2.202, 1.594,1.594
2006-08-17 12:30:00,5.730, 2.739, 2.187,2.187
2006-08-17 12:40:00,5.990, 3.141, 2.985,2.985
2006-08-17 12:50:00,6.200, 3.474, 4.118,4.118
2006-08-17 13:00:00,6.320, 3.729, 2.150,2.150
2006-08-17 13:10:00,6.370, 3.831, 3.759,3.759
2006-08-17 13:20:00,6.370, 3.822, 0.000,0.000
2006-08-17 13:30:00,6.350, 3.795, 3.442,3.442
2006-08-17 13:40:00,6.370, 3.834, 3.732,3.732
2006-08-17 13:50:00,6.450, 4.020, 4.793,4.793
2006-08-17 14:00:00,6.500, 4.125, 1.629,1.629
2006-08-17 14:10:00,6.480, 4.083, 3.419,3.419
2006-08-17 14:20:00,6.350, 3.801, 3.656,3.656
2006-08-17 14:30:00,6.140, 3.387, 4.190,4.190
2006-08-17 14:40:00,5.940, 3.072, 3.361,3.361
2006-08-17 14:50:00,5.750, 2.784, 1.450,1.450
2006-08-17 15:00:00,5.480, 2.355, 0.631,0.631
2006-08-17 15:10:00,5.110, 1.818, 0.965,0.965
2006-08-17 15:20:00,4.550, 1.206, 1.131,1.131
2006-08-17 15:30:00,4.180, 0.798, 0.000,0.000
2006-08-17 15:40:00,4.220, 0.843, 0.425,0.425
2006-08-17 15:50:00,4.730, 1.392, 0.000,0.000
2006-08-17 16:00:00,5.210, 1.917, 2.120,2.120
2006-08-17 16:10:00,5.440, 2.283, 1.726,1.726
2006-08-17 16:20:00,5.570, 2.487, 2.253,2.253
2006-08-17 16:30:00,5.730, 2.727, 2.812,2.812
2006-08-17 16:40:00,5.940, 3.054, 2.340,2.340
2006-08-17 16:50:00,6.240, 3.519, 1.494,1.494
2006-08-17 17:00:00,6.620, 4.350, 3.149,3.149
2006-08-17 17:10:00,7.010, 5.211, 5.168,5.168
2006-08-17 17:20:00,7.580, 6.663, 2.526,2.526
2006-08-17 17:30:00,8.090, 8.157, 8.331,8.331
2006-08-17 17:40:00,8.370, 9.000,10.423,10.423
2006-08-17 17:50:00,8.630, 9.963, 9.920,9.920
2006-08-17 18:00:00,8.930,11.070,10.165,10.165
2006-08-17 18:10:00,9.290,12.429,14.255,14.255
2006-08-17 18:20:00,9.570,13.554,13.572,13.572
2006-08-17 18:30:00,9.770,14.364,12.349,12.349
2006-08-17 18:40:00,9.890,14.892,15.345,15.345
2006-08-17 18:50:00,9.930,15.057,15.202,15.202
2006-08-17 19:00:00,10.010,15.390,16.988,16.988
2006-08-17 19:10:00,10.130,15.885,16.001,16.001
2006-08-17 19:20:00,10.200,16.173,15.808,15.808
2006-08-17 19:30:00,10.230,16.287,14.390,14.390
2006-08-17 19:40:00,10.270,16.455,17.704,17.704
2006-08-17 19:50:00,10.350,16.770,13.775,13.775
2006-08-17 20:00:00,10.420,17.052,17.790,17.790
2006-08-17 20:10:00,10.410,17.028,17.662,17.662
2006-08-17 20:20:00,10.290,16.512,16.318,16.318
2006-08-17 20:30:00,10.130,15.852,16.865,16.865
2006-08-17 20:40:00,9.950,15.099,16.562,16.562
2006-08-17 20:50:00,9.850,14.679,14.306,14.306
2006-08-17 21:00:00,9.780,14.379,18.588,18.588
2006-08-17 21:10:00,9.690,13.992,14.803,14.803
2006-08-17 21:20:00,9.610,13.659,11.314,11.314
2006-08-17 21:30:00,9.630,13.713,13.569,13.569
2006-08-17 21:40:00,9.700,14.013,12.998,12.998
2006-08-17 21:50:00,9.820,14.490,15.263,15.263
2006-08-17 22:00:00,9.820,14.496,16.414,16.414
2006-08-17 22:10:00,9.480,13.089, 9.942,9.942
2006-08-17 22:20:00,9.140,11.799,11.683,11.683
2006-08-17 22:30:00,8.770,10.413, 8.849,8.849
2006-08-17 22:40:00,8.280, 8.664, 7.760,7.760
2006-08-17 22:50:00,7.780, 7.212, 7.232,7.232
2006-08-17 23:00:00,7.750, 7.116, 6.357,6.357
2006-08-17 23:10:00,8.040, 7.974, 7.989,7.989
2006-08-17 23:20:00,7.230, 5.658, 4.229,4.229
2006-08-17 23:30:00,7.140, 5.460, 5.896,5.896
2006-08-17 23:40:00,7.440, 6.225, 6.821,6.821
2006-08-17 23:50:00,7.710, 7.011, 5.056,5.056
2006-08-18 00:00:00,8.200, 8.451, 8.333,8.333
2006-08-18 00:10:00,7.010, 5.208, 5.356,5.356
2006-08-18 00:20:00,5.350, 2.112, 2.082,2.082
2006-08-18 00:30:00,5.130, 1.809, 2.921,2.921
2006-08-18 00:40:00,4.420, 1.035, 0.000,0.000
2006-08-18 00:50:00,3.220, 0.069, 0.000,0.000
2006-08-18 01:00:00,3.250, 0.093, 0.134,0.134
2006-08-18 01:10:00,4.070, 0.693, 0.000,0.000
2006-08-18 01:20:00,3.400, 0.198, 0.000,0.000
2006-08-18 01:30:00,4.010, 0.651, 0.000,0.000
2006-08-18 01:40:00,4.170, 0.774, 0.273,0.273
2006-08-18 01:50:00,5.110, 1.785, 1.354,1.354
2006-08-18 02:00:00,6.470, 4.002, 3.506,3.506
2006-08-18 02:10:00,8.030, 7.971, 7.649,7.649
2006-08-18 02:20:00,9.450,13.056,13.025,13.025
2006-08-18 02:30:00,11.240,20.571,21.029,21.029
2006-08-18 02:40:00,12.670,25.962,27.470,27.470
2006-08-18 02:50:00,13.000,26.934,25.170,25.170
2006-08-18 03:00:00,13.730,28.638,28.975,28.975
2006-08-18 03:10:00,13.800,28.731,29.243,29.243
2006-08-18 03:20:00,13.840,28.794,27.535,27.535
2006-08-18 03:30:00,13.530,28.410,26.840,26.840
2006-08-18 03:40:00,12.900,26.673,28.041,28.041
2006-08-18 03:50:00,12.550,25.710,28.472,28.472
2006-08-18 04:00:00,12.000,23.697,22.760,22.760
2006-08-18 04:10:00,10.900,19.290,17.766,17.766
2006-08-18 04:20:00,10.550,17.811,18.058,18.058
2006-08-18 04:30:00,9.030,11.574, 7.191,7.191
2006-08-18 04:40:00,7.750, 7.242, 7.326,7.326
2006-08-18 04:50:00,6.510, 4.143, 3.257,3.257
2006-08-18 05:00:00,5.650, 2.616, 0.000,0.000
2006-08-18 05:10:00,4.480, 1.116, 0.000,0.000
2006-08-18 05:20:00,3.560, 0.330, 0.780,0.780
2006-08-18 05:30:00,3.230, 0.081, 0.000,0.000
2006-08-18 05:40:00,2.930, 0.000, 0.000,0.000
2006-08-18 05:50:00,2.360, 0.000, 0.000,0.000
2006-08-18 06:00:00,1.840, 0.000, 0.000,0.000
2006-08-18 06:10:00,1.860, 0.000, 0.000,0.000
2006-08-18 06:20:00,1.820, 0.000, 0.000,0.000
2006-08-18 06:30:00,1.630, 0.000, 0.000,0.000
2006-08-18 06:40:00,1.760, 0.000, 0.000,0.000
2006-08-18 06:50:00,1.560, 0.000, 0.000,0.000
2006-08-18 07:00:00,1.090, 0.000, 0.000,0.000
2006-08-18 07:10:00,1.060, 0.000, 0.000,0.000
2006-08-18 07:20:00,1.230, 0.000, 0.000,0.000
2006-08-18 07:30:00,1.210, 0.000, 0.000,0.000
2006-08-18 07:40:00,0.770, 0.000, 0.000,0.000
2006-08-18 07:50:00,0.780, 0.000, 0.000,0.000
2006-08-18 08:00:00,0.700, 0.000, 0.000,0.000
2006-08-18 08:10:00,0.920, 0.000, 0.000,0.000
2006-08-18 08:20:00,0.900, 0.000, 0.000,0.000
2006-08-18 08:30:00,0.930, 0.000, 0.000,0.000
2006-08-18 08:40:00,0.790, 0.000, 0.000,0.000
2006-08-18 08:50:00,0.780, 0.000, 0.000,0.000
2006-08-18 09:00:00,0.570, 0.000, 0.000,0.000
2006-08-18 09:10:00,0.410, 0.000, 0.000,0.000
2006-08-18 09:20:00,0.530, 0.000, 0.000,0.000
2006-08-18 09:30:00,0.940, 0.000, 0.000,0.000
2006-08-18 09:40:00,1.170, 0.000, 0.000,0.000
2006-08-18 09:50:00,1.440, 0.000, 0.000,0.000
2006-08-18 10:00:00,1.580, 0.000, 0.000,0.000
2006-08-18 10:10:00,1.590, 0.000, 0.000,0.000
2006-08-18 10:20:00,1.430, 0.000, 0.000,0.000
2006-08-18 10:30:00,1.480, 0.000, 0.000,0.000
2006-08-18 10:40:00,1.580, 0.000, 0.000,0.000
2006-08-18 10:50:00,1.360, 0.000, 0.000,0.000
2006-08-18 11:00:00,1.450, 0.000, 0.000,0.000
2006-08-18 11:10:00,1.640, 0.000, 0.000,0.000
2006-08-18 11:20:00,1.440, 0.000, 0.000,0.000
2006-08-18 11:30:00,1.440, 0.000, 0.000,0.000
2006-08-18 11:40:00,1.700, 0.000, 0.000,0.000
2006-08-18 11:50:00,1.990, 0.000, 0.000,0.000
2006-08-18 12:00:00,2.040, 0.000, 0.000,0.000
2006-08-18 12:10:00,2.020, 0.000, 0.000,0.000
2006-08-18 12:20:00,2.000, 0.000, 0.000,0.000
2006-08-18 12:30:00,1.970, 0.000, 0.000,0.000
2006-08-18 12:40:00,1.920, 0.000, 0.000,0.000
2006-08-18 12:50:00,2.100, 0.000, 0.000,0.000
2006-08-18 13:00:00,2.140, 0.000, 0.000,0.000
2006-08-18 13:10:00,2.350, 0.000, 0.000,0.000
2006-08-18 13:20:00,2.490, 0.000, 0.000,0.000
2006-08-18 13:30:00,2.510, 0.000, 0.000,0.000
2006-08-18 13:40:00,2.580, 0.000, 0.000,0.000
2006-08-18 13:50:00,2.710, 0.000, 0.000,0.000
2006-08-18 14:00:00,2.670, 0.000, 0.000,0.000
2006-08-18 14:10:00,2.600, 0.000, 0.000,0.000
2006-08-18 14:20:00,2.510, 0.000, 0.000,0.000
2006-08-18 14:30:00,2.470, 0.000, 0.000,0.000
2006-08-18 14:40:00,2.790, 0.000, 0.000,0.000
2006-08-18 14:50:00,2.920, 0.000, 0.000,0.000
2006-08-18 15:00:00,2.770, 0.000, 0.000,0.000
2006-08-18 15:10:00,2.970, 0.000, 0.000,0.000
2006-08-18 15:20:00,3.090, 0.000, 0.000,0.000
2006-08-18 15:30:00,3.080, 0.000, 0.000,0.000
2006-08-18 15:40:00,2.950, 0.000, 0.000,0.000
2006-08-18 15:50:00,2.950, 0.000, 0.000,0.000
2006-08-18 16:00:00,3.070, 0.000, 0.000,0.000
2006-08-18 16:10:00,3.120, 0.000, 0.000,0.000
2006-08-18 16:20:00,3.350, 0.168, 0.000,0.000
2006-08-18 16:30:00,3.640, 0.387, 0.675,0.675
2006-08-18 16:40:00,3.970, 0.627, 0.005,0.005
2006-08-18 16:50:00,4.420, 1.050, 1.014,1.014
2006-08-18 17:00:00,4.680, 1.335, 0.000,0.000
2006-08-18 17:10:00,4.940, 1.617, 2.163,2.163
2006-08-18 17:20:00,5.350, 2.127, 2.511,2.511
2006-08-18 17:30:00,5.750, 2.736, 1.692,1.692
2006-08-18 17:40:00,6.130, 3.333, 2.694,2.694
2006-08-18 17:50:00,6.620, 4.323, 4.036,4.036
2006-08-18 18:00:00,7.210, 5.601, 4.582,4.582
2006-08-18 18:10:00,7.840, 7.362, 6.800,6.800
2006-08-18 18:20:00,8.290, 8.673, 7.422,7.422
2006-08-18 18:30:00,8.720,10.215, 7.990,7.990
2006-08-18 18:40:00,9.050,11.442, 8.507,8.507
2006-08-18 18:50:00,9.290,12.303,12.751,12.751
2006-08-18 19:00:00,9.580,13.491,12.745,12.745
2006-08-18 19:10:00,9.810,14.418,15.414,15.414
2006-08-18 19:20:00,9.800,14.394,19.214,19.214
2006-08-18 19:30:00,9.710,13.995,16.464,16.464
2006-08-18 19:40:00,9.570,13.410,12.698,12.698
2006-08-18 19:50:00,9.380,12.633,15.259,15.259
2006-08-18 20:00:00,9.280,12.264,11.288,11.288
2006-08-18 20:10:00,9.250,12.129,10.615,10.615
2006-08-18 20:20:00,9.280,12.231,12.596,12.596
2006-08-18 20:30:00,9.320,12.387,10.592,10.592
2006-08-18 20:40:00,9.280,12.243,13.558,13.558
2006-08-18 20:50:00,9.360,12.513, 8.793,8.793
2006-08-18 21:00:00,9.320,12.360,12.998,12.998
2006-08-18 21:10:00,9.110,11.610,12.739,12.739
2006-08-18 21:20:00,8.780,10.377,11.197,11.197
2006-08-18 21:30:00,8.430, 9.084, 8.889,8.889
2006-08-18 21:40:00,8.090, 8.043, 6.545,6.545
2006-08-18 21:50:00,7.830, 7.284, 7.735,7.735
2006-08-18 22:00:00,7.960, 7.647, 9.354,9.354
2006-08-18 22:10:00,8.320, 8.709, 5.958,5.958
2006-08-18 22:20:00,8.760,10.281,10.233,10.233
2006-08-18 22:30:00,9.070,11.421,10.916,10.916
2006-08-18 22:40:00,9.140,11.694, 9.861,9.861
2006-08-18 22:50:00,9.080,11.457,11.358,11.358
2006-08-18 23:00:00,8.950,11.004, 9.666,9.666
2006-08-18 23:10:00,8.870,10.698,10.458,10.458
2006-08-18 23:20:00,8.750,10.275,12.607,12.607
2006-08-18 23:30:00,8.700,10.086,11.578,11.578
2006-08-18 23:40:00,8.720,10.131,10.453,10.453
2006-08-18 23:50:00,8.730,10.194, 9.053,9.053
2006-08-19 00:00:00,8.660, 9.939, 8.617,8.617
2006-08-19 00:10:00,8.530, 9.447, 9.636,9.636
2006-08-19 00:20:00,8.400, 8.964, 9.595,9.595
2006-08-19 00:30:00,8.380, 8.889, 8.185,8.185
2006-08-19 00:40:00,8.370, 8.868, 9.800,9.800
2006-08-19 00:50:00,8.260, 8.547, 7.992,7.992
2006-08-19 01:00:00,8.180, 8.325, 6.670,6.670
2006-08-19 01:10:00,8.090, 8.067, 8.934,8.934
2006-08-19 01:20:00,7.930, 7.611, 6.785,6.785
2006-08-19 01:30:00,7.640, 6.741, 4.930,4.930
